URI,name,street,zip,city,ticket_vending_machine,luggage_lockers,free_parking,taxi,bicycle_spots,blue-bike,bus,tram,metro,wheelchair_available,ramp,disabled_parking_spots,elevated_platform,escalator_up,escalator_down,elevator_platform,audio_induction_loop,sales_open_monday,sales_close_monday,sales_open_tuesday,sales_close_tuesday,sales_open_wednesday,sales_close_wednesday,sales_open_thursday,sales_close_thursday,sales_open_friday,sales_close_friday,sales_open_saturday,sales_close_saturday,sales_open_sunday,sales_close_sunday
8831765,Genk,Europalaan 39,3600,Genk,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:45,14:00,,
8881562,Genly,Route De Bavay,7040,Genly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8893120,Gent-Dampoort,Oktrooiplein 10,9000,Gent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
8892007,Gent-Sint-Pieters,Koningin Maria Hendrikaplein 1,9000,Gent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,06:00,21:30,06:00,21:30
8893179,Gentbrugge,Rinskopflaan 55,9050,Gentbrugge,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811528,Genval,Rue De La Station,1332,Genval,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
8895505,Geraardsbergen,Stationsplein,9500,Geraardsbergen,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,07:00,14:15,07:00,14:15
8881125,Ghlin,Rue d'Herchies,7011,Ghlin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841731,Glons,Rue De La Station,4690,Bassenge (glons),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871381,Godarville,Place De Gaulle,7160,Godarville,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8863560,Godinne,Rue Grande 7,5530,Godinne,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8200129,Goebelsmühle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893047,Gontrode,Geraardsbergsesteenweg,9090,Gontrode - Melle,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8845005,Gouvy,Rue De La Gare 31,6670,Gouvy,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,15:15,18:45,15:15,18:45,15:15,18:45,15:15,18:45,15:15,18:45,,,,
8849072,Gouvy-Frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871373,Gouy-lez-Pieton,Rue De La Station,6181,Gouy-Lez-Pieton,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8865615,Graide,Rue De La Gare 1,5555,Graide,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811445,Groenendaal,Groenendaalsesteenweg,1560,Hoeilaart,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8812229,Groot-Bijgaarden,Brusselstraat,1702,Groot-Bijgaarden - Dilbeek,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8864337,Grupont,Rue Elisabeth,6927,Grupont,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822517,Haacht,Provinciesteenweg 22,3150,Haacht,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895869,Haaltert,Stationsstraat,9450,Haaltert,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8866142,Habay,Rue Du Vivier,6720,Habay,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8884327,Hainin,Rue De La Station,7350,Hainin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8866530,Halanzy,Place De La Gare 1,6792,Halanzy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8814308,Halle,Van Den Peereboomstraat,1500,Halle,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,06:15,20:00,06:15,20:00,06:15,20:00,06:15,20:00,06:15,20:00,08:15,15:30,10:15,17:30
8873387,Ham-sur-Heure,Chemin d'Hameau,6120,Ham-Sur-Heure-Nalinnes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8861168,Ham-sur-Sambre,Rue De La Gare,5190,Ham Sur Sambre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822533,Hambos,Kapelleweg Zn.,3150,Tildonk-Hambos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8842846,Hamoir,Rue De La Station 16,4180,Hamoir,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832664,Hamont,Stationsplein,3930,Hamont,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8891165,Hansbeke,Hansbekedorp,9850,Nevele,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8884640,Harchies,Rue De Stambruges,7321,Harchies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8896115,Harelbeke,Stationsplein,8530,Harelbeke,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8811155,Haren,Middelweg,1130,Haren,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811130,Haren-Sud/Haren-Zuid,Verdunstraat,1130,Brussel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8831005,Hasselt,Stationsplein 2 - 6,3500,Hasselt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
8843349,Haute-Flône,Rue Malliene,4470,Saint-Georges-Sur-Meuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8731388,Haute-Picardie TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864832,Haversin,Place d'Odenas,5590,Haversin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8881430,Havre,Place De La Gare,7021,Havré,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821519,Heide,Heidestatieplein 2,2920,Heide,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8891645,Heist,Stationsplein 1,8301,Knokke-Heist,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40
8821832,Heist-op-den-Berg,Boudewijnlaan,2220,Heist-Op-Den-Berg,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,07:00,14:15,07:00,14:15
8812153,Heizijde,Klein Antwerpenstraat,9280,Heizijde,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8728606,Hellemmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824224,Hemiksem,Statieplaats,2620,Hemiksem,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8883022,Hennuyères,Chemin De La DÎme 12,7090,HennuyÈres,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811288,Herent,Mechelsesteenweg Zn,3020,Herent,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821717,Herentals,Stationsplein 1 Bus 1,2200,Herentals,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,07:45,15:00
8844644,Hergenrath,Bahnofstrasse,4728,Hergenrath,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8849023,Hergenrath-Frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895646,Herne,Stationsstraat 115,1540,Herne,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8885753,Herseaux,Rue Des Cheminots,7712,Herseaux,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841608,Herstal,Rue De La Station 1,4040,Herstal,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895430,Herzele,Stationsstraat 239,9550,Herzele,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832243,Heusden,Koerselsebaan,3550,Heusden-Zolder,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822459,Hever,Stationsstraat,3191,Hever,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8833126,Heverlee,Naamsesteenweg Zn.,3001,Heverlee,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895422,Hillegem,Perrestraat,9550,Herzele,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8824158,Hoboken-Polder,Berkenrodelei,2660,Antwerpen (hoboken),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811460,Hoeilaart,Charles Coppensstraat,1560,Hoeilaart,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822277,Hofstade,Tervuursesteenweg,1981,Hofstade,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8814159,Holleken,Perkstraat,1630,Linkebeek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8842655,Hony,Rue Ferdinand Spineux 22,4130,Esneux,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8886553,Houraing,Chemin De ChiÈvres,7860,Lessines,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871829,Hourpes,Chemin Du Halage,6540,Lobbes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8863842,Houyet,Rue De La Station,5560,Houyet,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821337,Hove,Kapelstraat 117,2540,Hove,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8814415,Huizingen,Vaucampslaan,1654,Huizingen-Beersel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8843307,Huy,Place Zénobe Gramme 4,4500,Huy,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:45,15:00,07:45,15:00
8895844,Iddergem,Landuitstraat,9472,Iddergem - Denderleeuw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895729,Idegem,Bareelstraat,9506,Idegem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8896503,Ieper,R. Colaertplein 35,8900,Ieper,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,07:00,14:15,,
8896925,Ingelmunster,Stationsplein 18,8770,Ingelmunster,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8896909,Izegem,Stationsstraat 2a,8870,Izegem,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,07:00,14:15,07:00,14:15
8863115,Jambes,Place De La Gare Fleurie 1,5100,Jambes,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8863354,Jambes-Est,Montagne Sainte-Barbe,5100,Jambes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871175,Jamioulx,Rue d'Andremont,6120,Jamioulx,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8884566,Jemappes,Place De Jericho 17,7012,Jemappes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8843158,Jemeppe-sur-Meuse,Rue Sualem R.,4101,Jemeppe-Sur-Meuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8874724,Jemeppe-sur-Sambre,Place De La Station 1,5190,Jemeppe-Sur-Sambre,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8812047,Jette,Kardinaal Mercierplein 22,1090,Jette,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
8881166,Jurbeke,Place De La Gare 9,7050,Jurbise,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8844321,Juslenville,Rue De La Gare,4910,Theux,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821444,Kalmthout,Statieplein 2,2920,Kalmthout,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822053,Kapelle-op-den-Bos,Spoorwegstraat,1880,Kapelle-Op-Den-Bos,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821535,Kapellen,Stationstraat 62,2950,Kapellen,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8200130,Kautebaach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821659,Kessel,Stationssteenweg,2560,Kessel,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832375,Kiewit,Kempische Steenweg,3500,Hasselt,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821451,Kijkuit,Kijkuitstraat,2920,Kalmthout,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8200520,Klengbetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891660,Knokke,M. Lippensplein 25,8300,Knokke,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00
8892320,Koksijde,Sint-Idesbaldusstraat,8630,Veurne,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821311,Kontich-Lint,Stationsplein,2550,Kontich,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8892403,Kortemark,Stationsplein 2,8610,Kortemark,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811254,Kortenberg,Stationplein,3070,Kortenberg,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8896008,Kortrijk,Stationsplein 8,8500,Kortrijk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30
8893567,Kwatrecht,Brusselse Steenweg Zn,9230,Wetteren,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8015458,Köln Hbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811510,La Hulpe,Place Favresse,1310,La Hulpe,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
8882107,La Louvière-Centre,Place De L'Esplanade,7100,La Louviere,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,06:30,13:45,06:30,13:45,06:30,13:45,06:30,13:45,06:30,13:45,07:00,14:15,,
8882206,La Louvière-Sud,Boulevard Roi Baudouin,7100,La Louviere,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:00,14:15,07:00,14:15
8872587,La Roche (Brabant),Rue Henval,1490,Court-Saint-Etienne,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871670,Labuissière,Rue Ferrer,6560,Erquelinnes,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8892056,Landegem,Stationsstraat 95,9850,Landegem,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
8871837,Landelies,Rue De Cousolre  //  Rue Albert 1°,6110,Montigny-Le-Tilleul,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8833605,Landen,Stationsplein 9,3400,Landen,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,07:00,14:15,07:00,14:15
8774177,Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893054,Landskouter,Landskoutersteenweg,9860,Oosterzele,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8833258,Langdorp,Grote Meur Zn.,3201,Aarschot,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8874559,Le Campinaire,Rue Sifride Demoulin 6240 Farciennes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8812161,Lebbeke,Stationsstraat 155,9280,Lebbeke,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895067,Lede,Stationsstraat,9340,Lede,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8864816,Leignon,Rue De La Gare,5590,Leignon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8843224,Leman,Rue Général Leman,4400,Flemalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8814332,Lembeek,Stationsstraat,1502,Lembeek-Halle,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
