route_id,agency_id,"route_short_name","route_long_name","route_desc",route_type,"route_url","route_color","route_text_color"
69498,1,"31","Brugge - Wenduine - De Haan","De Haan - Wenduine - Brugge/Brugge - Wenduine - De Haan",3,"","0099AA","000000"
69499,1,"36","Belbusgebied Blankenberge - Zeebrugge","Belbusgebied Blankenberge - Zeebrugge/Belbusgebied Blankenberge - Zeebrugge",3,"","FFFFFF","000099"
69500,1,"39","Belbusgebied Middelkerke - Jabbeke","Belbusgebied Middelkerke - Jabbeke/Belbusgebied Middelkerke - Jabbeke",3,"","FFFFFF","000099"
69501,1,"43","Brugge-Damme-Oostkerke","Brugge - Damme - Oostkerke/Oostkerke - Damme - Brugge",3,"","EE8822","FFFFFF"
69502,1,"52","Brugge-Jabbeke-Gistel-Oostende","Oostende - Gistel - Jabbeke - Brugge/Brugge - Jabbeke - Gistel - Oostende",3,"","995511","FFFFFF"
69503,1,"55","Brugge - Leke - Diksmuide","Diksmuide - Leke - Brugge/Brugge - Leke - Diksmuide",3,"","229922","FFFFFF"
69504,1,"62","Brugge-Moerkerke-Middelburg","Brugge - Moerkerke - Middelburg/Middelburg - Moerkerke - Brugge",3,"","AACCEE","000000"
69505,1,"63","Brugge-Beernem-Knesselare (Ursel)","Brugge - Beernem - Knesselare (- Ursel)/(Ursel -) Knesselare - Beernem - Brugge",3,"","BB0022","FFFFFF"
69506,1,"72","Brugge-Loppem-Zedelgem","Zedelgem - Loppem - Brugge/Brugge - Loppem - Zedelgem",3,"","FF88AA","000000"
69507,1,"74","Brugge - Torhout - Lichtervelde - Roeselare","Roeselare - Lichtervelde - Torhout - Brugge/Brugge - Torhout - Lichtervelde - Roeselare",3,"","FFCC11","000000"
69508,1,"78","Belbusgebied Ardooie - Lichtervelde","Belbusgebied Ardooie - Lichtervelde/Belbusgebied Ardooie - Lichtervelde",3,"","FFFFFF","000099"
69509,1,"79","Belbusgebied Torhout","Belbusgebied Torhout/Belbusgebied Torhout",3,"","FFFFFF","000099"
69510,1,"88","Avondlijn Sint-Michiels - Kinepolis","Avondlijn Kinepolis - Sint-Michiels - Brugge Station/Avondlijn Brugge Station - Sint-Michiels - Kinepolis",3,"","0099AA","000000"
69512,1,"90","Avondlijn Koolkerke - Dudzele","Avondlijn Dudzele-Koolkerke-St.-Jozef-Centrum-Brugge Station/Avondlijn Brugge Station-Centru -St.-Jozef-Koolkerke-Dudzele",3,"","BB0022","FFFFFF"
69513,1,"91","Avondlijn AZ St-Lucas","Avondlijn AZ Sint-Lucas - Brugge Station/Avondlijn Brugge Station - AZ Sint-Lucas",3,"","EE8822","FFFFFF"
69514,1,"92","Avondlijn Brugge - Zeebrugge","Avondlijn Zeebrugge-Lissewege-St.-Pieters- Brugge Station/Avondlijn Brugge Station-St.-Pieters-Zwankendamme-Zeebrugge",3,"","0044BB","FFFFFF"
69515,1,"93","Avondlijn Brugge - Snellegem","Avondlijn Snellegem - Varsenare - Brugge Station/Avondlijn Brugge Station-Varsenare-Jabbeke-Snellegem",3,"","444411","FFFFFF"
69517,1,"94","Avondlijn Brugge - Aartrijke","Avondlijn Aartrijke - Zedelgem - Kinepolis - Brugge Station/Avondlijn Brugge Station - Kinepolis- Zedelgem - Aartrijke",3,"","995511","FFFFFF"
69518,1,"95","Avondlijn Brugge - Hertsberge","Avondlijn Hertsberge-Oostkamp-Moerbrugge-Brugge Station/Avondlijn Brugge Station-Moerbrugge-Oostkamp-Hertsberge",3,"","FF88AA","000000"
69519,1,"96","Avondlijn Brugge - Ruddervoorde","Avondlijn Ruddervoorde-Waardamme-Oostkamp-Brugge Station/Avondlijn Brugge Station-Oostkamp-Waardamme-Ruddervoorde",3,"","991199","FFFFFF"
69520,1,"97","Avondlijn Brugge - Beernem","Avondlijn Beernem - Oedelem - Brugge Station/Avondlijn Brugge Station - Oedelem - Beernem (-St.-Joris)",3,"","229922","FFFFFF"
69521,1,"98","Avondlijn Brugge - Moerkerke (- Damme)","Avondlijn Moerkerke-Vivenkapelle-Sijsele-Brugge/Avondlijn Brugge-Sijsele-Vivenkapelle-Moerkerke(-Damme)",3,"","DD0077","FFFFFF"
69522,1,"99","Avondlijn Brugge - Veldegem","Avondlijn Brugge Station-Loppem-Merkemveld-Veldegem/Avondlijn Veldegem -Loppem-Brugge Station",3,"","BBDD00","000000"
69523,1,"0","Kusttram De Panne-Oostende","Kusttram De Panne-Oostende-Knokke/nvt",0,"","BB0022","FFFFFF"
69524,1,"0","Kusttram Knokke-Oostende-De Panne","nvt/Kusttram Knokke-Oostende-De Panne",0,"","BB0022","FFFFFF"
69525,1,"212","Torhout - Ruddervoorde - Hertsberge","Hertsberge - Ruddervoorde - Torhout/Torhout - Ruddervoorde - Hertsberge",3,"","FFFFFF","C5AA77"
69526,1,"358","Eernegem - Ichtegem - Kortemark","Kortemark - Ichtegem - Eernegem/Eernegem - Ichtegem - Kortemark",3,"","FFFFFF","C5AA77"
69528,1,"1","Kortrijk Station - Kinepolis XPO - AZ Groeninge","Kortrijk AZ Groeninge - Kinepolis Xpo - Station/Kortrijk Station - Kinepolis Xpo - AZ Groeninge",3,"","BBDD00","000000"
69529,1,"2","Kortrijk Station - Lange Munte","Kortrijk Lange Munte - Station/Kortrijk Station - Lange Munte",3,"","FFCC11","000000"
69530,1,"4","Kortrijk Station - Bissegem -Heule Shopping Center","Heule - Bissegem - Kortrijk Station/Kortrijk Station - Bissegem - Heule",3,"","AACCEE","000000"
69531,1,"6","Kortrijk Station - Shopping Center - Heule","Kortrijk Station - Heule Shopping Center/Heule Shopping Center - Kortrijk Station",3,"","BB0022","FFFFFF"
69532,1,"9","Kortrijk Station - Cederlaan","Kortrijk Cederlaan - Station/Kortrijk Station - Cederlaan",3,"","0044BB","FFFFFF"
69533,1,"12","Kortrijk Station - Bellegem - Rollegem","Rollegem - Bellegem - AZ Groeninge - Kortrijk Station/Kortrijk Station - AZ Groeninge - Bellegem - Rollegem",3,"","991199","FFFFFF"
69534,1,"13","Kortrijk Station - Hoog Kortrijk","Kortrijk Station - Hoog Kortrijk/Hoog Kortrijk - Kortrijk Station",3,"","EE8822","FFFFFF"
69535,1,"15","Kortrijk - Kooigem - Spiere","Spiere - Kooigem - Kortrijk/Kortrijk - Kooigem - Spiere",3,"","BBDD00","000000"
69536,1,"16","Kortrijk - Rollegem - Moeskroen","Moeskroen - Rollegem - Bellegem - Kortrijk/Kortrijk - Bellegem - Rollegem - Moeskroen",3,"","BB0022","FFFFFF"
69537,1,"40","Kortrijk - Wevelgem - Menen","Menen - Wevelgem - Bissegem - Kortrijk/Kortrijk - Bissegem - Wevelgem - Menen",3,"","229922","FFFFFF"
69539,1,"43","Menen - Wervik - Komen","Komen - Wervik - Menen/Menen - Wervik - Komen",3,"","AACCEE","000000"
69540,1,"44","Menen Station-St.Jozef \Ter Beke\Nieuwe Tuinwijk","Menen Station - Barakken - Voorzorgstr. - Ons Dorp - Station/enkel van toepassing op aribus",3,"","EE8822","FFFFFF"
69541,1,"50","Kortrijk - Kuurne Pius X-kerk - Seizoenwijk","Kortrijk Station - Kuurne Seizoenwijk/Kuurne Seizoenwijk - Kortrijk Station",3,"","229922","FFFFFF"
69542,1,"51","Kortrijk - Kuurne Pius X-Kerk - Sint-Pieter","Kortrijk Station - Kuurne Sint-Pieter/Kuurne Sint-Pieter - Kortrijk Station",3,"","FF88AA","000000"
69545,1,"54","Tielt - Oostrozebeke - Wakken\Ooigem","Wakken /  Ooigem - Oostrozebeke - Tielt/Tielt - Oostrozebeke - Ooigem / Wakken",3,"","229922","FFFFFF"
69549,1,"68","Belbusgebied  Izegem-Ingelmunster-Lendelede-Kuurne","Belbusgebied  Izegem-Ingelmunster-Lendelede-Kuurne/Belbusgebied  Izegem-Ingelmunster-Lendelede-Kuurne",3,"","FFFFFF","000099"
69550,1,"69","Belbusgebied Wervik - Ledegem","Belbusgebied Wervik - Ledegem/Belbusgebied Wervik - Ledegem",3,"","FFFFFF","000099"
69551,1,"71","Kortrijk - Harelbeke - Deerlijk - Waregem","Kortrijk - Harelbeke - Deerlijk - Waregem/Waregem - Deerlijk - Harelbeke - Kortrijk",3,"","0044BB","FFFFFF"
69552,1,"72","Kortrijk - Harelbeke - Deerlijk - Tiegem - Anzegem","Kortrijk - Harelbeke - Deerlijk - Vichte - Anzegem/Anzegem - Vichte - Deerlijk - Harelbeke - Kortrijk",3,"","FFCC11","000000"
69553,1,"73","Deinze - Tielt","Tielt - Deinze/Deinze - Tielt",3,"","FF88AA","000000"
69554,1,"74","Kortrijk - Harelbeke - Bavikhove - Hulste","Kortrijk / Stasegem - Harelbeke - Bavikhove - Hulste/Hulste - Bavikhove - Harelbeke - Stasegem / Kortrijk",3,"","AACCEE","000000"
69556,1,"77","Belbusgebied Tielt","Belbusgebied Tielt/Belbusgebied Tielt",3,"","FFFFFF","000099"
69557,1,"81","Kortrijk - Lauwe - Rekkem - Menen","Menen - Rekkem - Lauwe - Marke - Kortrijk/Kortrijk - Marke - Lauwe - Rekkem - Menen",3,"","FF88AA","000000"
69558,1,"82","Kortrijk - Lauwe - Wevelgem - Moorsele","Moorsele - Wevelgem - Lauwe - Marke - Kortrijk/Kortrijk - Marke - Lauwe - Wevelgem - Moorsele",3,"","EE8822","FFFFFF"
69559,1,"83","Kortrijk - Aalbeke - Moeskroen","Moeskroen - Aalbeke - Kortrijk/Kortrijk - Aalbeke - Moeskroen",3,"","AACCEE","000000"
69561,1,"88","Belbusgebied Waregem","Belbusgebied Waregem/Belbusgebied Waregem",3,"","FFFFFF","000099"
69562,1,"89","Belbusgebied Anzegem - Deerlijk","Belbusgebied Anzegem - Deerlijk/Belbusgebied Anzegem - Deerlijk",3,"","FFFFFF","000099"
69563,1,"91","Kortrijk - Zwevegem - Heestert - Avelgem","Kortrijk - Zwevegem - Heestert - Avelgem/Avelgem - Heestert - Zwevegem - Kortrijk",3,"","AACCEE","000000"
69564,1,"92","Kortrijk - Zwevegem - Otegem - Avelgem","Kortrijk - Zwevegem - Otegem - Avelgem/Avelgem - Otegem - Zwevegem - Kortrijk",3,"","229922","FFFFFF"
69565,1,"93","Kortrijk - Zwevegem - Sint-Denijs - Spiere-Helkijn","Kortrijk - Zwevegem - Sint-Denijs - Helkijn (- Spiere)/(Spiere -) Helkijn - Sint-Denijs -  Zwevegem - Kortrijk",3,"","FF88AA","000000"
69566,1,"99","Belbusgebied Zwevegem","Belbusgebied Zwevegem/Belbusgebied Zwevegem",3,"","FFFFFF","000099"
69567,1,"0","Kusttram De Panne-Oostende-Knokke","Kusttram De Panne-Oostende-Knokke/nvt",0,"","BB0022","FFFFFF"
69568,1,"0","Kusttram Knokke-Oostende-De Panne","nvt/Kusttram Knokke-Oostende-De Panne",0,"","BB0022","FFFFFF"
69569,1,"1","Centrumbus Ieper","Centrumbus Ieper/Centrumbus Ieper",3,"","991199","FFFFFF"
69570,1,"20","Diksmuide-Merkem-Ieper","Ieper-Merkem-Diksmuide/Diksmuide-Merkem-Ieper",3,"","AACCEE","000000"
69571,1,"24","Diksmuide-OostVleteren-Poperinge","Poperinge-Oostvleteren-Diksmuide/Diksmuide-Oostvleteren-Poperinge",3,"","EE8822","FFFFFF"
69572,1,"29","Belbusgebied Ieper - Poperinge","Belbusgebied Ieper - Poperinge/Belbusgebied Ieper - Poperinge",3,"","FFFFFF","000099"
69575,1,"41","Diksmuide - Nieuwpoort","Diksmuide - Pervijze - Nieuwpoort/Nieuwpoort - Pervijze - Diksmuide",3,"","0099AA","000000"
69576,1,"47","Belbusgebied Diksmuide - Kortemark - Torhout","Belbusgebied Diksmuide - Kortemark - Torhout/Belbusgebied Diksmuide - Kortemark - Torhout",3,"","FFFFFF","000099"
69578,1,"50","Ieper - Oostvleteren - Alveringem - Veurne","Ieper - Vleteren - Alveringem - Veurne/Veurne - Alveringem - Vleteren - Ieper",3,"","229922","FFFFFF"
69579,1,"51","Ieper - Poperinge - Roesbrugge - Veurne","Veurne - Roesbrugge - Poperinge - Ieper/Ieper - Poperinge - Roesbrugge - Veurne",3,"","0099AA","000000"
69580,1,"52","Veurne - Leisele","Leisele Het Molentje - Veurne/Veurne - Leisele Het Molentje",3,"","FF88AA","000000"
69581,1,"53","Diksmuide - Leke - Leffinge - Oostende","Diksmuide - Leke - Leffinge - Oostende/Oostende - Leffinge - Leke - Diksmuide",3,"","BBDD00","000000"
69582,1,"55","Veurne - Houtem Ringsloot","Veurne - Houtem Ringsloot/Houtem Ringsloot - Veurne",3,"","771133","FFFFFF"
69583,1,"57","Belbusgebied Veurne","Belbusgebied Veurne/Belbusgebied Veurne",3,"","FFFFFF","000099"
69584,1,"60","Ieper - Vlamertinge - Poperinge - Abele","Abele - Poperinge - Vlamertinge - Ieper/Ieper - Vlamertinge - Poperinge - Abele",3,"","995511","FFFFFF"
69585,1,"61","Poperinge - Westouter - Dranouter - Nieuwkerke","Nieuwkerke - Dranouter - Westouter - Poperinge/Poperinge - Westouter - Dranouter - Nieuwkerke",3,"","AACCEE","000000"
69586,1,"64","Diksmuide - Koekelare - Torhout - Aartrijke","Aartrijke - Torhout - Koekelare - Diksmuide/Diksmuide - Koekelare - Torhout - Aartrijke",3,"","995511","FFFFFF"
69587,1,"70","Ieper - Kemmel - Nieuwkerke","Nieuwkerke - Kemmel - Ieper/Ieper - Kemmel - Nieuwkerke",3,"","BB0022","FFFFFF"
69588,1,"71","Ieper - Dranouter - Nieuwkerke","Nieuwkerke - Dranouter - Dikkebus - Ieper/Ieper - Dikkebus - Dranouter - Nieuwkerke",3,"","FFCC11","000000"
69589,1,"72","Ieper - Mesen - Armentières","Armentières - Mesen - Ieper/Ieper - Mesen - Armentières",3,"","0044BB","FFFFFF"
69590,1,"84","Ieper - Geluwe - Menen - Rekkem - Moeskroen","Ieper - Geluwe - Menen - Rekkem - Moeskroen/Moeskroen - Rekkem - Menen - Geluwe - Ieper",3,"","995511","FFFFFF"
69591,1,"89","Ieper - Houthem - Komen","Komen - Houthem - Ieper/Ieper - Houthem - Komen",3,"","FFCC11","000000"
69592,1,"1","Roeselare Station-Fazantendreef-Schierv.-Station","enkel van toepassing op aribus/Station - Fazantendreef - Schiervelde - Station",3,"","0044BB","FFFFFF"
69593,1,"2","Roeselare Station-Wijnendale-Beveren-Kapelhoek","Roeselare Station - Wijnendale - Beveren - Kapelhoek/Kapelhoek - Beveren - Wijnendale - Roeselare Station",3,"","BBDD00","000000"
69594,1,"5","Roeselare Station - Nieuw Kerkhof","Roeselare Nieuw Kerkhof - Station/Roeselare Station - Nieuw Kerkhof",3,"","BB0022","FFFFFF"
69595,1,"6","Roeselare Station-Rumbeke-AZ Delta -Oekene","Oekene - AZ Delta - Rumbeke - Roeselare Station/Roeselare Station - Rumbeke - AZ Delta - Oekene",3,"","229922","FFFFFF"
69596,1,"30","Diksmuide - Staden - Houthulst - Roeselare","Roeselare - Staden - Houthulst - Diksmuide/Diksmuide - Houthulst - Staden - Roeselare",3,"","FFCC11","000000"
69597,1,"31","Roeselare - Hooglede - Staden - Zarren - Diksmuide","Diksmuide - Zarren - Staden - Hooglede - Roeselare/Roeselare - Hooglede - Staden - Zarren - Diksmuide",3,"","229922","FFFFFF"
69598,1,"38","Belbusgebied Hooglede-Staden","Belbusgebied Hooglede-Staden/Belbusgebied Hooglede-Staden",3,"","FFFFFF","000099"
69599,1,"54","Roeselare - Ledegem - Beitem - Menen","Menen - Ledegem - Beitem - Roeselare/Roeselare - Beitem - Ledegem - Menen",3,"","AACCEE","000000"
69600,1,"55","Roeselare - Moorslede - Ledegem - Menen","Menen - Ledegem - Dadizele - Moorslede - Roeselare/Roeselare - Moorslede - Dadizele - Ledegem - Menen",3,"","FF88AA","000000"
69601,1,"73","Tielt - Pittem - Egem - Ardooie - Lichtervelde","Lichtervelde - Ardooie - Egem - Pittem - Tielt/Tielt - Pittem - Egem - Ardooie - Lichtervelde",3,"","FF88AA","000000"
69602,1,"80","Roeselare - Ardooie - Pittem - Tielt","Roeselare - Ardooie - Pittem - Tielt/Tielt - Pittem - Ardooie - Roeselare",3,"","EE8822","FFFFFF"
69604,1,"94","Roeselare - Moorslede - Zonnebeke - Ieper","Ieper - Zonnebeke - Moorslede - Roeselare/Roeselare - Moorslede - Zonnebeke - Ieper",3,"","0044BB","FFFFFF"
69605,1,"95","Ieper - Langemark - Roeselare","Ieper - Sint-Jan - Langemark - Westrozebeke - Roeselare/Roeselare - Westrozebeke - Langemark - Sint-Jan - Ieper",3,"","BBDD00","000000"
69606,1,"882","Doomkerke De Zande- Aalter Scholen","Doomkerke De Zande/Aalter Station",3,"","FFFFFF","C5AA77"
69608,1,"3","Knokke-Heist-Ramskapelle","Knokke - Heist - Ramskapelle/Ramskapelle - Heist - Knokke",3,"","995511","FFFFFF"
69609,1,"4","Oostende Station-Sas Slijkens-Groenendijk-Station","enkel van toepassing op aribus/Oostende Station-Sas Slijkens-Groenendijk-Station",3,"","BB0022","FFFFFF"
69610,1,"5","Oostende-Stene Dorp","Oostende Station-Stene Dorp/Stene Dorp-Oostende Station",3,"","229922","FFFFFF"
69611,1,"6","Oostende-Luchthaven Raversijde","Luchthaven via Raversijde-Oostende Station/Oostende Station-Luchthaven Raversijde",3,"","EE8822","FFFFFF"
69612,1,"7","Oostende-Steensedijk","Oostende Station-SteenseDijk-Bauwensplein-Station/enkel van toepassing op aribus",3,"","FFCC11","000000"
69613,1,"9","Oostende Station-Groenendijk-Sas Slijkens-Station","Oostende Station-Groenendijk-Sas Slijkens-Station/enkel van toepassing op aribus",3,"","BB0022","FFFFFF"
69614,1,"12","Knokke-Het Zoute-Oosthoek","Knokke - Het Zoute - Oosthoek (Het Zwin)/Oosthoek (Het Zwin) - Het Zoute - Knokke Station",3,"","EE8822","FFFFFF"
69615,1,"21","Oostende - Oudenburg - Westkerke - Eernegem","Oostende - Oudenburg - Westkerke - Eernegem/Eernegem - Westkerke - Oudenburg - Oostende",3,"","EE8822","FFFFFF"
69616,1,"22","Oostende - Oudenburg - Ettelgem - Westkerke","Oostende - Oudenburg - Ettelgem - Westkerke/Westkerke + Ettelgem - Oudenburg - Oostende",3,"","AACCEE","000000"
69617,1,"23","Oostende - Oudenburg - Westkerke","Oostende - Oudenburg - Westkerke/Westkerke - Oudenburg - Oostende",3,"","229922","FFFFFF"
69618,1,"33","Brugge - Zuienkerke - Blankenberge","Brugge - Zuienkerke - Blankenberge/Blankenberge - Zuienkerke - Brugge",3,"","AACCEE","000000"
69619,1,"35","Oostende-Houtave-Brugge","Oostende - Stalhille - Brugge/Brugge - Stalhille - Oostende",3,"","FFCC11","000000"
69620,1,"38","Centrumbus Blankenberge","Centrumbus Blankenberge/Centrumbus Blankenberge",3,"","FFCC11","000000"
69621,1,"41","Knokke-Brugge","Brugge - Knokke/Knokke - Brugge",3,"","FFCC11","000000"
69622,1,"42","Brugge-Breskens","Brugge - Sluis - Oostburg - Breskens/Breskens - Oostburg - Sluis - Brugge",3,"","0044BB","FFFFFF"
69623,1,"44","Knokke-Westkapelle","Knokke - Westkapelle/Westkapelle - Knokke",3,"","229922","FFFFFF"
69624,1,"45","(Zeebrugge - ) Knokke - Maldegem","Maldegem - Knokke (- Zeebrugge)/(Zeebrugge -) Knokke - Maldegem",3,"","FF88AA","000000"
69625,1,"46","Oostende-Bredene-Klemskerke","Oostende-Bredene-Klemskerke/Klemskerke-Bredene-Oostende",3,"","0044BB","FFFFFF"
69626,1,"47","Brugge-Zeebrugge","Brugge - Zeebrugge/Zeebrugge - Brugge",3,"","229922","FFFFFF"
69627,1,"50","Oostende-Meiboom-Gistel","Gistel-Meiboom-Oostende/Oostende-Meiboom-Gistel",3,"","0099AA","000000"
69628,1,"51","Oostende - Gistel - Eernegem - Torhout","Oostende - Gistel - Eernegem - Torhout/Torhout - Eernegem - Gistel - Oostende",3,"","AACCEE","000000"
69629,1,"54","Brugge - Jabbeke - Oudenburg - Oostende","Oostende - Oudenburg - Jabbeke - Brugge/Brugge - Jabbeke - Oudenburg - Oostende",3,"","BBDD00","000000"
69630,1,"56","Veurne-De Panne","Veurne-De Panne/De Panne-Veurne",3,"","FFCC11","000000"
69631,1,"68","Oostende-Nieuwpoort-Koksijde Kazerne-Veurne","Veurne-Koksijde Kazerne-Nieuwpoort-Oostende/Oostende-Nieuwpoort-Koksijde Kazerne-Veurne",3,"","77CCAA","000000"
69632,1,"69","Oostende - Veurne Station - Veurne Ziekenhuis","Veurne - Koksijde (Sint-Idesbald)-Nieuwpoort-Oostende/Oostende-Nieuwpoort-Koksijde (Sint Idesbald)-Veurne",3,"","AACCEE","000000"
69634,1,"82","Avondlijn Oostende-Zandvoorde-Oudenburg","Avondlijn Oudenburg - Zandvoorde - Oostende/Avondlijn Oostende - Zandvoorde - Oudenburg",3,"","AACCEE","000000"
69635,1,"83","Avondlijn Oostende-Gistel","Avondlijn Gistel - Oostende/Avondlijn Oostende - Gistel",3,"","0099AA","000000"
69636,1,"84","Avondlijn Oostende-Middelkerke","Avondlijn Middelkerke - Oostende/Avondlijn Oostende - Middelkerke",3,"","0044BB","FFFFFF"
69637,1,"85","Avondlijn Oostende-Stene Dorp","Avondlijn Station - Stene Dorp/Avondlijn Stene Dorp - Station",3,"","229922","FFFFFF"
69638,1,"86","Avondlijn Oostende-Raversijde","Avondlijn Raversijde - Station/Avondlijn Station - Raversijde",3,"","EE8822","FFFFFF"
69639,1,"89","Avondlijn Oostende-Groenendijk-Sas Slijkens","Avondlijn MJplein - Groenendijk - Sas Slijkens - MJplein/enkel van toepassing op aribus",3,"","BB0022","FFFFFF"
69798,1,"1","Hasselt - Genk","Hasselt - Genk/Genk - Hasselt",3,"","BB0022","FFFFFF"
69799,1,"3","Hasselt - Wellen - Borgloon - Heers","Hasselt - Heers/Heers - Hasselt",3,"","DD0077","FFFFFF"
69800,1,"4","Hasselt - Kortessem - Tongeren","Hasselt - Tongeren/Tongeren - Hasselt",3,"","77CCAA","000000"
69801,1,"5","Hasselt - Nieuwerkerken - Sint-Truiden","Hasselt - Sint-Truiden/Sint-Truiden - Hasselt",3,"","BBDD00","000000"
69802,1,"7","Diest - Paal - Beringen","Diest - Beringen/Beringen - Diest",3,"","FFCC11","000000"
69803,1,"8","Genk - Overpelt","Genk - Overpelt/Overpelt - Genk",3,"","1199DD","FFFFFF"
69804,1,"9","Genk - As - Lanklaar - Dilsen - Maasmechelen","Genk-Lanklaar/Lanklaar-Genk",3,"","771133","FFFFFF"
69805,1,"10","Genk - Tongeren","Genk - Tongeren/Tongeren - Genk",3,"","BB0022","FFFFFF"
69806,1,"11","Genk - As - Neeroeteren - Maaseik","Genk - Maaseik/Maaseik - Genk",3,"","C5AA77","000000"
69807,1,"13","Hasselt - Meeuwen - Grote Brogel - Bocholt","Hasselt - Bocholt/Bocholt - Hasselt",3,"","444411","FFFFFF"
69808,1,"14","Leopoldsburg - Bree - Maaseik","Maaseik - Leopoldsburg/Leopoldsburg - Maaseik",3,"","BB0022","FFFFFF"
69809,1,"15","Maaseik - Kinrooi - Molenbeersel","Maaseik - Molenbeersel/Molenbeersel - Maaseik",3,"","8899AA","000000"
69810,1,"16","Maaseik - Kinrooi - Meeuwen-Gruitrode - Hasselt","Hasselt - Maaseik/Maaseik - Hasselt",3,"","FF88AA","000000"
69811,1,"18","Bilzen - Riemst - Kanne","Bilzen - Kanne/Kanne - Bilzen",3,"","005555","FFFFFF"
69812,1,"19","Diest - Geel / Tessenderlo","Diest /Tessenderlo - Geel/Geel/Tessenderlo - Diest",3,"","0099AA","000000"
69813,1,"20","Tessenderlo - Meerhout - Geel/Mol","Tessenderlo - Geel/Mol/Geel/Mol - Tessenderlo",3,"","BB0022","FFFFFF"
69814,1,"21","Jeuk - Montenaken","Jeuk - Montenaken/Montenaken - Jeuk",3,"","EE8822","FFFFFF"
69815,1,"22","Hasselt - Beringen","Hasselt - Beringen Mijnen/Beringen Mijnen - Hasselt",3,"","0044BB","FFFFFF"
69816,1,"23","Hasselt - Lillo - Beringen","Hasselt - Lillo - Beringen/Beringen - Lillo - Hasselt",3,"","EE8822","FFFFFF"
69817,1,"25","Lanaken - Boorsem - Maasmechelen","Lanaken - Eisden/Eisden - Lanaken",3,"","1199DD","FFFFFF"
69818,1,"26","Sint-Truiden - Engelmanshoven - Heers - Oreye","Sint-Truiden Station - Heers/Oreye/Heers/Oreye - Sint-Truiden Station",3,"","BB0022","FFFFFF"
69819,1,"27","Tongeren - Heers","Tongeren - Heers/Heers - Tongeren",3,"","0044BB","FFFFFF"
69820,1,"28","Bilzen - Spouwen - Tongeren","Bilzen - Tongeren/Tongeren - Bilzen",3,"","995511","FFFFFF"
69821,1,"30","Sint-Truiden - Herk-de-Stad - Lummen - Beringen","Sint-Truiden - Herk-de-Stad/Beringen/Beringen/Herk-de-Stad - Sint-Truiden",3,"","77CCAA","000000"
69822,1,"31","Genk - Zwartberg - Houthalen","Genk - Houthalen/Houthalen - Genk",3,"","8899AA","000000"
69823,1,"32","Beringen - Paal - Tessenderlo","Beringen - Tessenderlo/Tessenderlo - Beringen",3,"","444411","FFFFFF"
69824,1,"33","Genk - Meeuwen - Peer - Neerpelt","Genk - Neerpelt/Neerpelt - Genk",3,"","0044BB","FFFFFF"
69825,1,"34","Zolder - Heusden - Helchteren - Houthalen","Zolder - Houthalen/Houthalen - Zolder",3,"","991199","FFFFFF"
69826,1,"35","Hasselt - Zonhoven - Boxbergheide - Genk","Hasselt - Genk/Genk - Hasselt",3,"","FF88AA","000000"
69827,1,"36","Genk - Diepenbeek - Universiteit - Hasselt","Genk - Hasselt/Hasselt - Genk",3,"","995511","FFFFFF"
69828,1,"37","Heers - Waremme","Heers - Waremme/Waremme - Heers",3,"","EE8822","FFFFFF"
69829,1,"38","Hasselt - Kortessem - Borgloon - Heers","Hasselt - Heers/Heers - Hasselt",3,"","1199DD","FFFFFF"
69830,1,"39","Tongeren - Val-Meer - Kanne - Vroenhoven","Tongeren - Vroenhoven/Vroenhoven - Tongeren",3,"","EE8822","FFFFFF"
69831,1,"40","Genk - Gruitrode - Kinrooi","Genk - Kinrooi/Kinrooi - Genk",3,"","BBDD00","000000"
69832,1,"41","Sint-Truiden - Jeuk","Sint-Truiden - Jeuk/Jeuk - Sint-Truiden",3,"","0099AA","000000"
69833,1,"42","Landen - Montenaken - Sint-Truiden","Sint-Truiden - Landen/Landen - Sint-Truiden",3,"","AACCEE","000000"
69834,1,"44","Genk - Opglabbeek (Nieuwe Kempen)","Genk - Opglabbeek/Opglabbeek - Genk",3,"","771133","FFFFFF"
69835,1,"45","Hasselt - Universiteit - Genk - Maaseik/Maastricht","Hasselt - Maaseik/Maastricht/Maastricht/Maaseik - Hasselt",3,"","DD0077","FFFFFF"
69836,1,"46","Hasselt/Zonhoven - Boxbergheide - Genk","Hasselt/Zonhoven - Genk/Genk - Hasselt/Zonhoven",3,"","FFCC11","000000"
69837,1,"47","Genk - Zonhoven - Halveweg - Houthalen","Genk - Houthalen/Houthalen - Genk",3,"","995511","FFFFFF"
69838,1,"48","Hasselt - Peer - Hamont/Neerpelt","Hasselt - Hamont/Neerpelt/Neerpelt/Hamont - Hasselt",3,"","229922","FFFFFF"
69839,1,"51","Hasselt - Stokrooie - Zolder - Heusden","Hasselt - Heusden/Heusden - Hasselt",3,"","229922","FFFFFF"
69840,1,"52","Hasselt - Boekt - Beringen","Hasselt - Boekt - Beringen/Beringen - Boekt - Hasselt",3,"","DD0077","FFFFFF"
69841,1,"58","Beringen - Lommel","Beringen - Lommel/Lommel - Beringen",3,"","8899AA","000000"
69842,1,"61","Maaseik - Vroenhoven - Tongeren","Maaseik - Tongeren/Tongeren - Maaseik",3,"","991199","FFFFFF"
